logTeff,logg,F218W,F225W,F275W,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W_Av0.5,F225W_Av0.5,F275W_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W_Av1,F225W_Av1,F275W_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W_Av2,F225W_Av2,F275W_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W_Av5,F225W_Av5,F275W_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W_Av10,F225W_Av10,F275W_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W_Av20,F225W_Av20,F275W_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
3.74,1.5,-4.847814,-4.192169,-2.6000426,-1.2149512,-0.9451969,-0.8365574,-0.5117757,-0.21277043,0.044236846,0.20122708,0.58863354,0.6449565,0.931771,1.039103,1.1751213,1.3414782,1.4999577,-6.1158886,-5.3357444,-3.5703216,-2.0412786,-1.6571949,-1.503092,-1.1044501,-0.7367596,-0.41892216,-0.22948273,0.25894865,0.3410947,0.74315476,0.8712941,1.0318139,1.2205987,1.3978742,-7.254431,-6.427471,-4.5358577,-2.8664126,-2.367893,-2.1689625,-1.6937975,-1.2567115,-0.8783675,-0.65902215,-0.0698359,0.039201837,0.5550922,0.7045559,0.8887448,1.0999527,1.2958634,-9.098055,-8.410098,-6.450438,-4.5130486,-3.7855613,-3.498721,-2.8627214,-2.2846992,-1.7865988,-1.5146303,-0.7246809,-0.5586134,0.18061408,0.37423524,0.6033191,0.8593586,1.0920581,-12.601371,-11.824567,-11.764789,-9.420256,-8.011556,-7.4723577,-6.2966766,-5.278875,-4.435673,-4.0546217,-2.6671648,-2.303984,-0.9299491,-0.5926573,-0.24731942,0.14309752,0.48235017,-15.781368,-14.552581,-15.739708,-17.149288,-14.979133,-14.043034,-11.822848,-10.01927,-8.66214,-8.206691,-5.8315125,-5.060763,-2.7405224,-2.1329482,-1.6467842,-1.0327688,-0.52823013,-20.582361,-19.329117,-20.479912,-24.199902,-27.278687,-25.265257,-22.377922,-18.864119,-16.731121,-16.277723,-11.915636,-10.150711,-6.2333884,-5.0159636,-4.3826056,-3.3224711,-2.5289683
3.74,2.0,-4.5297804,-3.9044607,-2.3704593,-1.0859861,-0.92825645,-0.83770496,-0.5173322,-0.22073522,0.03480797,0.19118263,0.5796889,0.63535035,0.9222085,1.0314912,1.169462,1.3390697,1.5008072,-5.8454366,-5.062702,-3.3432305,-1.9127382,-1.6414423,-1.5043207,-1.1101724,-0.7448683,-0.4283948,-0.23952185,0.25000915,0.3314505,0.7336229,0.86377114,1.0261874,1.218227,1.3987366,-7.04558,-6.17114,-4.3114004,-2.7382982,-2.353274,-2.1702693,-1.6996795,-1.2649583,-0.88788116,-0.6690559,-0.078770444,0.029518217,0.5455908,0.6971215,0.8831515,1.097618,1.2967384,-9.010035,-8.204333,-6.232251,-4.385795,-3.773054,-3.5001743,-2.868904,-2.293204,-1.7961861,-1.524653,-0.73360616,-0.56837946,0.17117336,0.36697632,0.59779185,0.85709685,1.0929585,-12.606239,-11.8179655,-11.619338,-9.296104,-8.00428,-7.4741745,-6.303605,-5.287999,-4.4454165,-4.06461,-2.6760685,-2.3140182,-0.9392121,-0.59940696,-0.2526498,0.1410513,0.48332733,-15.79209,-14.563333,-15.749232,-17.065023,-14.977822,-14.04525,-11.830551,-10.028969,-8.671982,-8.216624,-5.8404026,-5.07125,-2.7495084,-2.1389346,-1.651794,-1.0344718,-0.5271242,-20.593298,-19.340117,-20.490747,-24.209373,-27.28814,-25.274876,-22.386404,-18.874071,-16.74094,-16.287573,-11.924584,-10.161817,-6.24191,-5.0207973,-4.387024,-3.323566,-2.5276034
3.74,2.5,-4.252226,-3.6564007,-2.1773286,-0.979936,-0.9182004,-0.8421345,-0.52398425,-0.22838213,0.026326694,0.1824585,0.5721417,0.6274014,0.91445935,1.0251468,1.1645104,1.3363832,1.500384,-5.601404,-4.826266,-3.1524138,-1.8070359,-1.6324465,-1.5087873,-1.1169021,-0.75260687,-0.43688652,-0.24823642,0.24246757,0.3234793,0.7258957,0.85749066,1.0212599,1.2155658,1.3983222,-6.8486633,-5.9477177,-4.122982,-2.6329436,-2.3452895,-2.1747699,-1.7064846,-1.272784,-0.89638203,-0.6777609,-0.08630658,0.02152386,0.53788555,0.6909046,0.87824786,1.0949817,1.296333,-8.92009,-8.019546,-6.0492783,-4.2811403,-3.7669506,-3.504734,-2.875851,-2.3011894,-1.8047012,-1.5333388,-0.7411319,-0.57642263,0.16351151,0.36088565,0.5929362,0.8545104,1.0925707,-12.611216,-11.8089075,-11.491788,-9.193901,-8.002815,-7.478848,-6.3109074,-5.2963476,-4.453947,-4.07324,-2.6835668,-2.3222227,-0.9467467,-0.60513175,-0.25736257,0.13861136,0.48299295,-15.800755,-14.571975,-15.756727,-16.993298,-14.981553,-14.049939,-11.838232,-10.037603,-8.68048,-8.225169,-5.8478723,-5.0797334,-2.7568455,-2.1441104,-1.6562738,-1.0366795,-0.5273681,-20.60203,-19.348904,-20.499414,-24.217096,-27.297045,-25.282991,-22.39444,-18.882708,-16.749332,-16.295992,-11.932059,-10.170695,-6.248916,-5.025143,-4.391074,-3.325366,-2.5276632
3.74,3.0,-4.041301,-3.4648867,-2.0270345,-0.89647263,-0.91420054,-0.84848213,-0.5307418,-0.2348828,0.01956537,0.17583533,0.5664468,0.6214539,0.9087138,1.0203493,1.1606456,1.3339597,1.4993794,-5.4115205,-4.642413,-3.003994,-1.7238477,-1.6293374,-1.5151321,-1.1236651,-0.75914973,-0.44362694,-0.25484827,0.2367761,0.317518,0.72016495,0.85273623,1.0174116,1.2131578,1.397323,-6.6902347,-5.772544,-3.9764938,-2.5500298,-2.3430285,-2.1811094,-1.7132528,-1.2793652,-0.9031017,-0.68436146,-0.09199468,0.015548262,0.5321696,0.68619317,0.874416,1.092589,1.2953392,-8.842308,-7.870699,-5.907084,-4.198775,-3.7662637,-3.5110557,-2.8826306,-2.3078363,-1.8113804,-1.539917,-0.7468134,-0.58242846,0.15782484,0.35625944,0.5891371,0.8521481,1.0915878,-12.615932,-11.799177,-11.389465,-9.11341,-8.005973,-7.485063,-6.317723,-5.303109,-4.460515,-4.079754,-2.6892312,-2.3283286,-0.9523477,-0.6095107,-0.26106387,0.13633837,0.4820433,-15.807191,-14.578344,-15.762115,-16.935257,-14.988906,-14.055845,-11.845098,-10.044372,-8.686908,-8.231589,-5.8535166,-5.086013,-2.7623136,-2.1481185,-1.6598159,-1.0388123,-0.528261,-20.60844,-19.355356,-20.50578,-24.222815,-27.304857,-25.28931,-22.401304,-18.889267,-16.755606,-16.302284,-11.937702,-10.17722,-6.2541623,-5.0285897,-4.394322,-3.3272564,-2.528438
3.74,3.5,-3.9063947,-3.3369565,-1.9224633,-0.8355757,-0.91544425,-0.8549991,-0.53647465,-0.23947734,0.0149871595,0.17170303,0.5630059,0.6178329,0.9051482,1.0173365,1.1581814,1.3321694,1.4981961,-5.2882147,-4.518274,-2.9007292,-1.6631571,-1.6312578,-1.5216041,-1.1293601,-0.76376206,-0.44816276,-0.25897077,0.23333679,0.3138873,0.7166084,0.8497489,1.0149568,1.2113736,1.3961416,-6.585078,-5.6529646,-3.8745847,-2.4895444,-2.345591,-2.1875343,-1.7189128,-1.2839913,-0.90759623,-0.6884742,-0.09543245,0.011907498,0.52862203,0.68323123,0.8719708,1.090811,1.29416,-8.788118,-7.766337,-5.808186,-4.138698,-3.77001,-3.517381,-2.8882287,-2.3124785,-1.8157964,-1.5440105,-0.75024825,-0.5860903,0.1542951,0.3533477,0.5867109,0.8503822,1.0904126,-12.619999,-11.790577,-11.316872,-9.054693,-8.012559,-7.4910493,-6.3231945,-5.307726,-4.4647326,-4.0837913,-2.6926577,-2.3320599,-0.9558255,-0.6122771,-0.2634333,0.13460714,0.4808809,-15.811209,-14.582267,-15.765306,-16.891968,-14.99844,-14.061179,-11.850479,-10.048821,-8.690913,-8.235545,-5.856934,-5.089863,-2.7657115,-2.1506674,-1.6620929,-1.0404912,-0.5294004,-20.612394,-19.359344,-20.509706,-24.226326,-27.311016,-25.29338,-22.406494,-18.89339,-16.759426,-16.30612,-11.941121,-10.181238,-6.2574286,-5.030811,-4.396428,-3.3288522,-2.5295258
3.74,4.0,-3.8444395,-3.27226,-1.8658932,-0.79879785,-0.92280465,-0.86161286,-0.54115874,-0.24200572,0.012809032,0.17040826,0.56209695,0.6167565,0.903844,1.0161978,1.1572269,1.3310726,1.4968182,-5.2311625,-4.4543653,-2.8449328,-1.6265054,-1.6390452,-1.5281246,-1.1339664,-0.76627946,-0.45026776,-0.26025787,0.23242594,0.31280106,0.7153078,0.8486185,1.014005,1.2102729,1.3947619,-6.5360446,-5.590382,-3.819607,-2.453018,-2.3537796,-2.19396,-1.723447,-1.2864931,-0.9096306,-0.68975365,-0.09634514,0.010811235,0.5273249,0.6821091,0.8710214,1.0897064,1.2927783,-8.76326,-7.709986,-5.755046,-4.102419,-3.7789264,-3.5236125,-2.8926349,-2.3149364,-1.8176978,-1.5452747,-0.75116456,-0.5872072,0.15300511,0.35224187,0.5857665,0.8492698,1.0890274,-12.623625,-11.7846775,-11.278026,-9.0192175,-8.023138,-7.496673,-6.3273315,-5.309979,-4.46631,-4.0850115,-2.6935844,-2.3332405,-0.957095,-0.6133364,-0.26436257,0.13347018,0.4794853,-15.812712,-14.583639,-15.76629,-16.865185,-15.010516,-14.065757,-11.8544,-10.0506735,-8.692174,-8.236695,-5.857877,-5.0911455,-2.7669497,-2.1516593,-1.6629975,-1.0416718,-0.5308112,-20.613825,-19.360794,-20.511116,-24.227518,-27.31547,-25.295088,-22.409996,-18.89476,-16.760456,-16.307161,-11.942095,-10.182653,-6.258618,-5.031705,-4.3972874,-3.3301244,-2.5309596
3.74,4.5,-3.843375,-3.26239,-1.8547666,-0.78858,-0.9376862,-0.8688072,-0.54544204,-0.24293701,0.012738082,0.17188479,0.5636425,0.61811376,0.90465325,1.0168262,1.1576965,1.3307596,1.4955382,-5.230377,-4.4432797,-2.8342493,-1.6163257,-1.6540694,-1.5351713,-1.1381403,-0.7671626,-0.4502151,-0.25877205,0.23396556,0.31414658,0.7161155,0.84923995,1.0144714,1.2099485,1.393477,-6.536014,-5.578404,-3.809405,-2.4428763,-2.3689306,-2.2008579,-1.7275196,-1.2873218,-0.90945876,-0.6882586,-0.09481142,0.012144948,0.528131,0.6827235,0.8714849,1.0893705,1.2914884,-8.766338,-7.697659,-5.745917,-4.092352,-3.7942872,-3.53021,-2.8965294,-2.3156395,-1.8173023,-1.5437614,-0.7496424,-0.58589715,0.15380788,0.35284227,0.58622396,0.84891087,1.0877279,-12.627219,-11.782069,-11.273289,-9.009366,-8.038827,-7.502358,-6.3308563,-5.3102202,-4.4653764,-4.0834455,-2.6920953,-2.3320007,-0.95630205,-0.61277735,-0.26392308,0.13304129,0.47815755,-15.811861,-14.582615,-15.765253,-16.857191,-15.026075,-14.069944,-11.857617,-10.05015,-8.690731,-8.235051,-5.8564343,-5.0900083,-2.7661731,-2.151164,-1.6625869,-1.0422174,-0.53218395,-20.612883,-19.359863,-20.510155,-24.226477,-27.318535,-25.294624,-22.412502,-18.893442,-16.758678,-16.305391,-11.940719,-10.181638,-6.257872,-5.0313096,-4.3969293,-3.3308945,-2.5324135
3.74,5.0,-3.877225,-3.2881608,-1.8804276,-0.80242324,-0.95800024,-0.8746868,-0.5484333,-0.24160953,0.015392794,0.17690678,0.56858045,0.62281835,0.9083341,1.0199184,1.1602575,1.3317459,1.4947481,-5.261909,-4.4674215,-2.860314,-1.6301125,-1.674236,-1.5408542,-1.1410304,-0.76575136,-0.44737685,-0.25374305,0.23889332,0.31883577,0.71978897,0.8523073,1.0170218,1.210914,1.3926784,-6.5642095,-5.6010103,-3.835894,-2.456607,-2.388944,-2.206344,-1.7303184,-1.2858177,-0.90644383,-0.68322265,-0.08989371,0.016818782,0.53179723,0.685766,0.8740247,1.0903152,1.2906815,-8.785475,-7.716713,-5.7732496,-4.1059723,-3.8139787,-3.535301,-2.8991728,-2.3139267,-1.8139572,-1.5387113,-0.7447445,-0.5812539,0.15745969,0.35583535,0.58874273,0.8498139,1.0869042,-12.629294,-11.780941,-11.29745,-9.022602,-8.057478,-7.5062714,-6.333202,-5.30777,-4.461243,-4.078353,-2.6872537,-2.327445,-0.95269287,-0.60992885,-0.26146677,0.13381958,0.47728452,-15.807817,-14.578357,-15.761324,-16.865921,-15.042924,-14.071983,-11.859696,-10.046534,-8.685869,-8.229885,-5.851674,-5.085574,-2.762631,-2.1485355,-1.6602317,-1.0416445,-0.5331367,-20.608776,-19.355745,-20.506033,-24.22249,-27.318989,-25.291,-22.413515,-18.88872,-16.753351,-16.300076,-11.936072,-10.177333,-6.254448,-5.0290194,-4.394758,-3.3307068,-2.5335152
3.75,0.0,-5.3416996,-4.7385507,-3.173912,-1.5924542,-0.90488297,-0.7558327,-0.4394583,-0.15158047,0.09428225,0.24445836,0.60406107,0.66363543,0.9347982,1.023173,1.1385274,1.2745296,1.4032736,-6.4942575,-5.8620334,-4.1419454,-2.417891,-1.6133904,-1.4224032,-1.0325752,-0.67613953,-0.36972025,-0.18658909,0.27421683,0.3598925,0.7458268,0.85445625,0.99492484,1.1533012,1.3010747,-7.504617,-6.9254465,-5.1042337,-3.242118,-2.3207862,-2.0883176,-1.6223642,-1.1966703,-0.8299907,-0.61646414,-0.05472587,0.058128435,0.55741036,0.68681574,0.8515609,1.0323071,1.1989484,-9.149206,-8.798644,-7.0072036,-4.8868628,-3.7323802,-3.4181876,-2.7921603,-2.2258334,-1.7398077,-1.4727359,-0.7098828,-0.53940094,0.1822292,0.35470998,0.5655466,0.7910193,0.99491256,-12.556053,-11.826908,-12.10068,-9.78607,-7.94382,-7.392332,-6.2285423,-5.223526,-4.393026,-4.0146317,-2.6532526,-2.2837284,-0.9303928,-0.61732197,-0.286845,0.07270494,0.38451654,-15.756269,-14.529521,-15.719914,-17.381586,-14.896055,-13.964409,-11.7578,-9.969151,-8.624356,-8.169475,-5.818823,-5.038512,-2.744163,-2.1651998,-1.6891555,-1.1064574,-0.6272037,-20.560656,-19.307074,-20.45984,-24.192705,-27.232012,-25.227385,-22.318434,-18.822514,-16.698343,-16.244375,-11.904142,-10.125637,-6.2423334,-5.059323,-4.4301915,-3.4020798,-2.6301804
3.75,0.5,-5.1040735,-4.4863896,-2.9315825,-1.4312044,-0.882844,-0.75389147,-0.44593513,-0.16248158,0.08207598,0.23176044,0.5943808,0.6513396,0.922268,1.016224,1.1377277,1.2829092,1.4206098,-6.308691,-5.6223764,-3.900842,-2.2572446,-1.5924283,-1.4206054,-1.0393801,-0.687196,-0.38194665,-0.19926403,0.2645474,0.3474462,0.7333983,0.8477747,0.9942138,1.161787,1.3184446,-7.374371,-6.7025013,-4.864755,-3.0820806,-2.3008463,-2.0866616,-1.6294849,-1.2078748,-0.8422341,-0.6291161,-0.06438521,0.045527134,0.54508334,0.6804002,0.8509384,1.0408989,1.216352,-9.100852,-8.633376,-6.773249,-4.728074,-3.7143316,-3.4168093,-2.799875,-2.237311,-1.7520758,-1.4853418,-0.71952426,-0.5523246,0.17010394,0.34882146,0.5651007,0.79982245,1.0123833,-12.563122,-11.831736,-11.96891,-9.632043,-7.930392,-7.3917394,-6.2377114,-5.2356305,-4.405305,-4.0271025,-2.6628613,-2.2976842,-0.94192576,-0.6216883,-0.28676406,0.08213416,0.40218776,-15.773079,-14.546215,-15.735299,-17.289206,-14.887812,-13.964992,-11.76841,-9.981748,-8.636525,-8.181738,-5.828456,-5.0541615,-2.754772,-2.167306,-1.6882181,-1.096022,-0.60920113,-20.578081,-19.32456,-20.476786,-24.20495,-27.244303,-25.24313,-22.330383,-18.835087,-16.710226,-16.256327,-11.914108,-10.143485,-6.2513976,-5.058093,-4.427681,-3.389834,-2.6115296
3.75,1.0,-4.804706,-4.19759,-2.6776588,-1.2708356,-0.86152077,-0.75356865,-0.4526552,-0.17293388,0.070401065,0.21958852,0.5847442,0.63978064,0.91007745,1.0081005,1.1339765,1.2857326,1.4297998,-6.065683,-5.3485107,-3.6487112,-2.097435,-1.5722992,-1.4204127,-1.0463718,-0.69778967,-0.39364335,-0.21141611,0.2549202,0.33577615,0.721279,0.8398434,0.990528,1.1646854,1.327658,-7.1967044,-6.4467835,-4.6147118,-2.9228354,-2.2818527,-2.0865965,-1.6367382,-1.2186035,-0.85394984,-0.6412483,-0.07400358,0.033742405,0.533035,0.6726601,0.8473182,1.0438721,1.225589,-9.0318165,-8.43625,-6.5291514,-4.569982,-3.6974425,-3.416993,-2.8076184,-2.2482893,-1.7638215,-1.4974341,-0.7291267,-0.5643483,0.15819667,0.34146038,0.5616116,0.8029445,1.0216674,-12.569409,-11.831646,-11.818883,-9.478279,-7.9186587,-7.3926115,-6.246648,-5.2471895,-4.4170814,-4.0390778,-2.6724317,-2.3104765,-0.9534189,-0.62795335,-0.28986266,0.08569582,0.41161242,-15.788018,-14.561109,-15.748836,-17.191395,-14.881875,-13.966845,-11.77852,-9.993779,-8.64823,-8.193535,-5.8380313,-5.068227,-2.7656188,-2.1719391,-1.6906812,-1.091757,-0.5995424,-20.593586,-19.340128,-20.491978,-24.216833,-27.25572,-25.25704,-22.341587,-18.847132,-16.721703,-16.26786,-11.923907,-10.159237,-6.261163,-5.0603027,-4.4289746,-3.3843143,-2.6014075
3.75,1.5,-4.474271,-3.8984199,-2.433045,-1.1234803,-0.84471667,-0.75677454,-0.46067384,-0.18336277,0.059169956,0.2080691,0.5756037,0.62931097,0.89913064,1.0001519,1.1291866,1.2857466,1.4344599,-5.7862678,-5.064987,-3.4062755,-1.9505496,-1.5567276,-1.4237154,-1.0545704,-0.70832175,-0.4048773,-0.22291407,0.24578936,0.32523045,0.71038294,0.83203495,0.98578733,1.1647534,1.3323352,-6.982351,-6.1810746,-4.3746443,-2.776424,-2.2674537,-2.0899937,-1.6451093,-1.2292336,-0.86518484,-0.6527248,-0.083125114,0.023117961,0.52218956,0.6649913,0.8426267,1.0439942,1.2302831,-8.942692,-8.224404,-6.295067,-4.4245377,-3.6852186,-3.4205709,-2.8163111,-2.2590992,-1.7750536,-1.5088681,-0.7382309,-0.5751373,0.14745179,0.3340683,0.5570183,0.80317384,1.0263953,-12.5756855,-11.8266945,-11.664568,-9.336417,-7.911772,-7.396669,-6.256113,-5.258404,-4.4282713,-4.050387,-2.681495,-2.3217995,-0.9638686,-0.6345443,-0.29416308,0.0862418,0.41644236,-15.80089,-14.573931,-15.760264,-17.096462,-14.880961,-13.971522,-11.788727,-10.005287,-8.659287,-8.204658,-5.8470697,-5.0804462,-2.7756085,-2.1773343,-1.6945045,-1.0907067,-0.5945418,-20.606846,-19.353449,-20.505032,-24.227562,-27.266853,-25.269314,-22.352459,-18.858515,-16.732504,-16.278715,-11.93306,-10.172669,-6.270383,-5.0639114,-4.431918,-3.3823707,-2.5960653
3.75,2.0,-4.151463,-3.6141336,-2.211278,-0.99500597,-0.8335613,-0.7635024,-0.4698745,-0.19357264,0.048616983,0.19746552,0.56725323,0.6200854,0.88969857,0.992936,1.1242675,1.2843518,1.4364814,-5.503074,-4.794995,-3.186823,-1.8224481,-1.546776,-1.4305006,-1.0638554,-0.7185945,-0.41541198,-0.23349415,0.23744877,0.3159559,0.7009874,0.82492197,0.9809052,1.163398,1.3343691,-6.754346,-5.926832,-4.1576185,-2.6486979,-2.2586484,-2.0968335,-1.6544743,-1.2395651,-0.8757005,-0.66328144,-0.09145612,0.013792573,0.5128304,0.6579808,0.8377814,1.0426779,1.2323294,-8.838944,-8.015669,-6.0837255,-4.297574,-3.6785412,-3.4275117,-2.825823,-2.2695355,-1.7855296,-1.5193782,-0.74654347,-0.5845695,0.13816498,0.32726082,0.5522467,0.80193543,1.0284662,-12.58208,-11.817684,-11.517626,-9.212252,-7.910315,-7.40385,-6.265968,-5.2690554,-4.43862,-4.0607624,-2.68976,-2.3315825,-0.97294325,-0.6407632,-0.29871455,0.08523256,0.418588,-15.811768,-14.584722,-15.769669,-17.009819,-14.885313,-13.978926,-11.798893,-10.016032,-8.66943,-8.214834,-5.855287,-5.090829,-2.7843525,-2.1826727,-1.6986973,-1.0913522,-0.59227026,-20.617916,-19.364576,-20.515968,-24.236883,-27.2778,-25.280087,-22.362879,-18.868973,-16.742353,-16.288614,-11.941307,-10.183885,-6.2785735,-5.0679274,-4.4354477,-3.3823757,-2.593539
3.75,2.5,-3.8699849,-3.3662431,-2.021293,-0.887241,-0.8276481,-0.7725796,-0.47954944,-0.203088,0.03914968,0.18818188,0.56003624,0.61231726,0.8819221,0.9867563,1.11972,1.2822981,1.4368443,-5.2489395,-4.558444,-2.9990118,-1.7149701,-1.5419782,-1.439598,-1.0735378,-0.7281382,-0.4248414,-0.2427532,0.23024073,0.308158,0.6932367,0.818816,0.97638476,1.1613718,1.3347406,-6.541169,-5.7026825,-3.9720483,-2.5415077,-2.2549129,-2.1059484,-1.6641626,-1.2491338,-0.8850924,-0.672516,-0.098655306,0.005963591,0.50510544,0.6519483,0.8332881,1.0406789,1.2327095,-8.73237,-7.8267655,-5.903184,-4.190967,-3.6767774,-3.4366534,-2.83552,-2.2791443,-1.7948475,-1.5285642,-0.75372547,-0.59246427,0.13049102,0.32137394,0.5478075,0.7999906,1.0288639,-12.588287,-11.806029,-11.387023,-9.107757,-7.9133825,-7.413013,-6.275668,-5.278713,-4.447732,-4.0698085,-2.6968954,-2.3396962,-0.98046774,-0.64622754,-0.30299228,0.08344691,0.41903841,-15.820646,-14.593483,-15.777113,-16.934391,-14.893702,-13.987962,-11.808566,-10.025603,-8.67827,-8.223678,-5.862367,-5.0993257,-2.791644,-2.1875033,-1.7027116,-1.0928864,-0.59173036,-20.626839,-19.373549,-20.524801,-24.244617,-27.288168,-25.289246,-22.372475,-18.878119,-16.750872,-16.297176,-11.948368,-10.192929,-6.2854757,-5.0718017,-4.4389753,-3.3834717,-2.5928159
3.75,3.0,-3.6514971,-3.1701775,-1.8689661,-0.8005951,-0.8264232,-0.78262615,-0.48869982,-0.21115619,0.031337697,0.18072772,0.55422616,0.6061684,0.8758762,0.98183435,1.1159348,1.2802099,1.4363916,-5.0476723,-4.3700347,-2.8484685,-1.6285417,-1.541725,-1.4496287,-1.0826375,-0.7362112,-0.43260604,-0.2501869,0.22443795,0.30199158,0.6872088,0.8139458,0.97261876,1.1593018,1.3342938,-6.3671484,-5.522751,-3.8233378,-2.4552965,-2.2555842,-2.1159606,-1.6732131,-1.2572087,-0.8928106,-0.6799294,-0.10445088,-2.2116255E-4,0.49909538,0.6471296,0.8295413,1.0386268,1.2322686,-8.638196,-7.6713824,-5.7585163,-4.1051936,-3.6791637,-3.446622,-2.8444762,-2.2872152,-1.8024763,-1.5359373,-0.75950694,-0.5986881,0.124516636,0.3166576,0.5440993,0.7979744,1.0284346,-12.594057,-11.79372,-11.279256,-9.023542,-7.9199467,-7.4227977,-6.284387,-5.2867203,-4.455126,-4.077066,-2.7026377,-2.3460526,-0.98633784,-0.6506471,-0.30658564,0.08153564,0.41864464,-15.82754,-14.600238,-15.782704,-16.871958,-14.904783,-13.997306,-11.817037,-10.033413,-8.685385,-8.230766,-5.868058,-5.10592,-2.7973526,-2.1914775,-1.7061175,-1.094633,-0.59206325,-20.633678,-19.380434,-20.531584,-24.250645,-27.297506,-25.296618,-22.380669,-18.885477,-16.757694,-16.304033,-11.9540205,-10.199872,-6.290914,-5.075103,-4.4420342,-3.3849344,-2.5930216
3.75,3.5,-3.5053065,-3.0344205,-1.7587752,-0.73435235,-0.82924616,-0.792325,-0.49641973,-0.21706319,0.025859075,0.17581299,0.5505029,0.60222,0.87196803,0.9786062,1.1133935,1.2785206,1.4354523,-4.9112544,-4.238372,-2.739504,-1.5624579,-1.5453353,-1.4592775,-1.0902677,-0.74210554,-0.4380252,-0.2550841,0.22071944,0.298032,0.6833118,0.81074935,0.9700894,1.1576204,1.3333569,-6.2468443,-5.3958025,-3.7156456,-2.3893719,-2.2599425,-2.1255572,-1.680757,-1.2630875,-0.89817196,-0.6848092,-0.10816466,-0.0041925274,0.49520966,0.6439647,0.82702374,1.0369534,1.2313339,-8.569497,-7.559088,-5.653647,-4.039586,-3.6849024,-3.4561076,-2.851859,-2.2930553,-1.8077276,-1.5407829,-0.76321137,-0.60268456,0.12065311,0.31355518,0.5416053,0.7963166,1.0275044,-12.599034,-11.782695,-11.199381,-8.959049,-7.929009,-7.431908,-6.2913847,-5.2923994,-4.460098,-4.0818133,-2.7063155,-2.3501341,-0.99013656,-0.65356845,-0.30900916,0.07992262,0.41772884,-15.832037,-14.60458,-15.786135,-16.823029,-14.9173155,-14.005691,-11.823664,-10.038777,-8.690051,-8.2353735,-5.871699,-5.110155,-2.8010514,-2.1941278,-1.7084261,-1.0961783,-0.59295315,-20.638071,-19.384865,-20.53594,-24.254503,-27.30512,-25.301685,-22.386896,-18.890337,-16.762087,-16.308449,-11.957627,-10.204336,-6.294448,-5.0773435,-4.44413,-3.3863711,-2.5938535
3.75,4.0,-3.4304564,-2.9605157,-1.6942583,-0.69126093,-0.8376988,-0.8020063,-0.5028037,-0.22055677,0.023167135,0.17410484,0.5496533,0.601161,0.8705385,0.97741836,1.1124558,1.2775747,1.4343579,-4.841012,-4.1657004,-2.6756902,-1.5194486,-1.5543469,-1.4688623,-1.0965133,-0.74555546,-0.44062692,-0.2567752,0.21986979,0.29696107,0.6818867,0.8095731,0.96915585,1.156672,1.332261,-6.184454,-5.3247747,-3.6525817,-2.3464441,-2.2694814,-2.1350436,-1.6868709,-1.2664906,-0.9006863,-0.6864834,-0.109014355,-0.005275791,0.4937889,0.64280003,0.8260943,1.0360026,1.2302366,-8.533861,-7.4944625,-5.5922904,-3.9968224,-3.6954062,-3.4653926,-2.85773,-2.2963562,-1.810077,-1.5424236,-0.76406115,-0.60379344,0.119241044,0.31241336,0.5406842,0.79536057,1.0264047,-12.6035,-11.774589,-11.152327,-8.916864,-7.9417644,-7.440557,-6.296685,-5.295354,-4.4620395,-4.0833592,-2.7071655,-2.351326,-0.99152344,-0.6546443,-0.3099054,0.07894991,0.41662207,-15.833687,-14.606043,-15.787061,-16.790106,-14.932222,-14.013224,-11.828431,-10.04118,-8.691576,-8.236781,-5.872551,-5.111486,-2.8023999,-2.1951058,-1.7092817,-1.0971823,-0.59406954,-20.639624,-19.386442,-20.537477,-24.255774,-27.310812,-25.304092,-22.391048,-18.892067,-16.763279,-16.30966,-11.958492,-10.205865,-6.295736,-5.0781746,-4.4449105,-3.387446,-2.5949807
