logTeff,logg,F218W1,F225W1,F275W1,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W1_Av0.5,F225W1_Av0.5,F275W1_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W1_Av1,F225W1_Av1,F275W1_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W1_Av2,F225W1_Av2,F275W1_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W1_Av5,F225W1_Av5,F275W1_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W1_Av10,F225W1_Av10,F275W1_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W1_Av20,F225W1_Av20,F275W1_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
3.65,1.0,-7.6184306,-7.4979353,-5.3859215,-2.9695027,-2.263959,-1.7755268,-1.1105442,-0.60045093,-0.21194881,0.013342372,0.5495409,0.6423671,1.126653,1.3088537,1.5121266,1.7656007,2.007822,-8.259906,-8.215472,-6.3167524,-3.7919006,-2.9674141,-2.4361756,-1.6906278,-1.1151638,-0.6675175,-0.41520607,0.22072098,0.34074157,0.9394676,1.144358,1.3699595,1.6456077,1.9063113,-8.8765335,-8.833919,-7.235603,-4.6128993,-3.6697402,-3.0961928,-2.2678444,-1.6260062,-1.1196495,-0.8426046,-0.10720292,0.041097056,0.75282323,0.98089963,1.2280257,1.5258467,1.8048723,-10.029968,-9.806859,-9.007253,-6.2504144,-5.071171,-4.4143577,-3.4139497,-2.6363804,-2.0141368,-1.6940007,-0.76034284,-0.5522061,0.38114128,0.6570256,0.9448545,1.2870166,1.6022081,-12.709974,-11.7589855,-12.804994,-11.109294,-9.252297,-8.354351,-6.7913084,-5.5838065,-4.629275,-4.2220507,-2.6978986,-2.2843037,-0.7213934,-0.29159966,0.10083313,0.5759917,0.9959097,-15.559402,-14.37871,-15.651717,-18.03918,-16.153482,-14.870975,-12.257479,-10.267861,-8.819847,-8.357105,-5.8549585,-5.022073,-2.5199487,-1.8056803,-1.2881857,-0.59140766,-0.009038071,-20.318468,-19.128117,-20.349709,-24.047815,-27.462666,-25.295631,-22.727264,-19.043442,-16.856825,-16.40522,-11.928768,-10.091346,-5.993843,-4.6518283,-4.005774,-2.865573,-1.9987972
3.65,1.5,-7.5448194,-7.249928,-5.051401,-2.7674592,-2.1731138,-1.7201649,-1.0944662,-0.59994864,-0.21920572,0.0036635278,0.54112524,0.6330874,1.1160383,1.2976109,1.5012989,1.7595961,2.0088477,-8.196971,-8.021572,-5.9880342,-3.5909655,-2.8777883,-2.3812847,-1.6757729,-1.1153783,-0.6750457,-0.42494202,0.21233359,0.33144167,0.9288363,1.1330999,1.3591093,1.6396853,1.9073489,-8.822155,-8.695421,-6.915187,-4.413075,-3.5812953,-3.0417655,-2.2541633,-1.6269017,-1.1274328,-0.85239637,-0.1155605,0.031777065,0.7421764,0.9696267,1.2171535,1.5200061,1.8059218,-9.990533,-9.754385,-8.717598,-6.052867,-4.984977,-4.3608346,-3.4024632,-2.6385276,-2.022382,-1.7039002,-0.7686362,-0.5615657,0.37046605,0.6457251,0.93393964,1.28134,1.6032815,-12.707502,-11.766873,-12.752342,-10.921976,-9.172048,-8.303355,-6.7851605,-5.5888605,-4.638561,-4.2322397,-2.705967,-2.2937737,-0.73213255,-0.3029694,0.08980095,0.57080436,0.9970528,-15.570107,-14.388949,-15.661728,-17.97722,-16.081299,-14.823873,-12.256624,-10.275598,-8.8300495,-8.367661,-5.86258,-5.0316668,-2.5307314,-1.8171266,-1.2993784,-0.5957979,-0.007783732,-20.330053,-19.138544,-20.360403,-24.062073,-27.464857,-25.302864,-22.730421,-19.05313,-16.867538,-16.416138,-11.935529,-10.100809,-6.0045557,-4.6633368,-4.017169,-2.8685055,-1.9973397
3.65,2.0,-7.482605,-7.029418,-4.792992,-2.6110568,-2.104841,-1.6810629,-1.090813,-0.6067409,-0.22943057,-0.006184826,0.5355912,0.62682575,1.1084627,1.28889,1.4926288,1.7552594,2.0107462,-8.1461735,-7.842846,-5.7337546,-3.4353058,-2.8105347,-2.342586,-1.673212,-1.1225694,-0.6852492,-0.43478987,0.20684034,0.32517397,0.9212376,1.124344,1.3504078,1.635425,1.9092517,-8.7797165,-8.562386,-6.6664906,-4.2581577,-3.5150304,-3.0034637,-2.2526464,-1.6344577,-1.1376121,-0.86224324,-0.12101126,0.025503388,0.73455554,0.96083647,1.2084213,1.5158224,1.8078289,-9.96095,-9.699496,-8.48873,-5.899465,-4.920598,-4.323308,-3.4028838,-2.646714,-2.0325074,-1.7137439,-0.7739972,-0.5678512,0.3628038,0.6368683,0.9251473,1.2773092,1.6051967,-12.705829,-11.771998,-12.700955,-10.775344,-9.112665,-8.267998,-6.7901645,-5.5982504,-4.648509,-4.242064,-2.711024,-2.3000913,-0.73989594,-0.31200713,0.080840126,0.5672299,0.99899143,-15.577796,-14.395982,-15.668574,-17.922554,-16.028667,-14.791805,-12.265726,-10.285568,-8.839746,-8.377426,-5.867059,-5.0380034,-2.538594,-1.826406,-1.3085808,-0.5986307,-0.0058110286,-20.338434,-19.14568,-20.367832,-24.073603,-27.46614,-25.308645,-22.740597,-19.062843,-16.87687,-16.425722,-11.93894,-10.106897,-6.0124393,-4.6729226,-4.0267153,-2.8699899,-1.9953157
3.65,2.5,-7.4319096,-6.868137,-4.6263914,-2.5008116,-2.0560813,-1.6534953,-1.0957524,-0.61778265,-0.24083133,-0.014888738,0.5323006,0.62298316,1.1035973,1.2825525,1.4860721,1.7522917,2.0129414,-8.106701,-7.7092648,-5.569891,-3.3254104,-2.7625446,-2.3153281,-1.679141,-1.1337609,-0.6964051,-0.44346806,0.20359722,0.32133853,0.91634655,1.117959,1.3438148,1.6325239,1.911445,-8.747949,-8.460201,-6.506102,-4.1486106,-3.4677875,-2.9765108,-2.259518,-1.6457652,-1.1485324,-0.8708958,-0.12420524,0.021675143,0.7296399,0.95440483,1.2017926,1.512988,1.8100201,-9.939815,-9.654897,-8.339898,-5.7906313,-4.8747854,-4.29695,-3.411492,-2.6581604,-2.0429873,-1.7223454,-0.7770882,-0.571665,0.3578417,0.63034576,0.91844857,1.2746079,1.607384,-12.704761,-11.775108,-12.6628275,-10.670053,-9.070661,-8.243302,-6.8027635,-5.60955,-4.6579337,-4.2505145,-2.7137744,-2.3038614,-0.74497503,-0.31878176,0.07394364,0.56492525,1.0011647,-15.5829,-14.4003315,-15.672802,-17.879442,-15.991826,-14.769607,-12.28143,-10.295833,-8.848152,-8.385643,-5.8691807,-5.0416884,-2.5438,-1.8335297,-1.3157654,-0.60029256,-0.0036650803,-20.34403,-19.150047,-20.372492,-24.082405,-27.466692,-25.312817,-22.754938,-19.071424,-16.884455,-16.433544,-11.939936,-10.11022,-6.017727,-4.6805162,-4.034328,-2.870491,-1.9932373
3.65,3.0,-7.3951426,-6.7825327,-4.5565295,-2.437023,-2.0256987,-1.6351098,-1.1069906,-0.6309257,-0.25182694,-0.02113807,0.5311953,0.6214851,1.1013756,1.2787185,1.481846,1.7506952,2.0152016,-8.079723,-7.638551,-5.5016165,-3.2615707,-2.7326567,-2.2971349,-1.6912585,-1.1468315,-0.70696694,-0.44968185,0.20253776,0.3198551,0.9141002,1.1140721,1.3395511,1.6309803,1.9136983,-8.7273,-8.405941,-6.4396496,-4.084718,-3.4383821,-2.9585059,-2.27247,-1.65873,-1.1586814,-0.87707436,-0.12521742,0.020206403,0.72736967,0.95046556,1.1974913,1.5114973,1.8122666,-9.926952,-9.630993,-8.278669,-5.7266374,-4.8463073,-4.279312,-3.425971,-2.670827,-2.0523765,-1.7284547,-0.77800184,-0.5731042,0.35552633,0.6263042,0.91407394,1.2732227,1.6096166,-12.704128,-11.776549,-12.646562,-10.606549,-9.044678,-8.226684,-6.82063,-5.6208754,-4.665567,-4.2564282,-2.7143657,-2.3052125,-0.74740577,-0.32310975,0.069360964,0.56385404,1.003355,-15.585467,-14.402123,-15.67456,-17.850876,-15.969257,-14.754497,-12.301436,-10.304748,-8.854218,-8.391273,-5.869188,-5.042888,-2.546363,-1.8382621,-1.3206543,-0.6008569,-0.0015485277,-20.346905,-19.1518,-20.37452,-24.088238,-27.466503,-25.315033,-22.77145,-19.07765,-16.889479,-16.438744,-11.938921,-10.110996,-6.020403,-4.68581,-4.0396824,-2.8701484,-1.991277
3.65,3.5,-7.3751802,-6.7768784,-4.584841,-2.4224858,-2.0145447,-1.6254741,-1.1235617,-0.645004,-0.26154542,-0.024289533,0.53222173,0.62225986,1.1017264,1.277378,1.4799826,1.7501222,2.0167243,-8.067283,-7.636737,-5.53053,-3.246526,-2.7217097,-2.2875445,-1.7085699,-1.1606274,-0.71608585,-0.45279524,0.20360346,0.32064784,0.9144297,1.1126755,1.3376487,1.6304406,1.9152086,-8.719264,-8.406521,-6.468959,-4.069164,-3.4276397,-2.9489594,-2.2904809,-1.6722109,-1.1672331,-0.8801505,-0.1241114,0.021017263,0.72767854,0.94901377,1.1955506,1.5109909,1.8137642,-9.923245,-9.632989,-8.307683,-5.7100663,-4.835964,-4.2698474,-3.4452496,-2.6835988,-2.0598934,-1.7314587,-0.7768121,-0.5722568,0.35579625,0.6247437,0.9120576,1.2727826,1.6110886,-12.704111,-11.77656,-12.655964,-10.587219,-9.035443,-8.217422,-6.8425894,-5.6312027,-4.6707463,-4.259235,-2.712904,-2.304255,-0.7472365,-0.32497883,0.067128785,0.56361043,1.0047495,-15.585561,-14.401469,-15.673969,-17.839617,-15.961574,-14.745511,-12.324506,-10.311444,-8.857415,-8.393811,-5.867241,-5.041747,-2.546313,-1.840577,-1.3232081,-0.60078573,-2.8494405E-4,-20.347134,-19.151073,-20.37404,-24.091017,-27.465786,-25.315163,-22.789083,-19.0809,-16.89154,-16.44091,-11.936142,-10.109416,-6.0204754,-4.6887674,-4.042739,-2.869526,-1.9902768
3.65,4.0,-7.373092,-6.8430157,-4.7072043,-2.4588075,-2.0232399,-1.624825,-1.1458,-0.6597595,-0.26952118,-0.023792787,0.5357649,0.62562716,1.1046778,1.2786062,1.4805464,1.7505741,2.0174978,-8.070332,-7.6974673,-5.652627,-3.2817945,-2.7303393,-2.2867763,-1.7313925,-1.1748685,-0.72328496,-0.45225757,0.2071761,0.3240311,0.9173625,1.1138453,1.3381737,1.6309047,1.9159645,-8.724689,-8.45727,-6.590105,-4.103381,-3.4362094,-2.948072,-2.3138509,-1.6859063,-1.1737008,-0.87957317,-0.12050844,0.024416689,0.7305933,0.9501257,1.1960373,1.511467,1.8145027,-9.929346,-9.658739,-8.423011,-5.742189,-4.844431,-4.2687206,-3.4695954,-2.6961331,-2.0650349,-1.7308055,-0.7731463,-0.5688248,0.3586766,0.6257414,0.9124689,1.2732829,1.6117923,-12.704721,-11.774841,-12.688362,-10.612952,-9.043683,-8.215585,-6.868814,-5.6400914,-4.672941,-4.258382,-2.7090352,-2.3007245,-0.74444664,-0.324308,0.06732332,0.5641819,1.0053484,-15.582969,-14.39818,-15.670831,-17.846384,-15.969513,-14.742574,-12.350678,-10.3154,-8.8572,-8.392706,-5.863013,-5.038051,-2.5436363,-1.8403872,-1.3233414,-0.60010356,1.3937026E-4,-20.344547,-19.147732,-20.370909,-24.090555,-27.464478,-25.312983,-22.8077,-19.080639,-16.890097,-16.439491,-11.931317,-10.105342,-6.0179405,-4.6892915,-4.0434003,-2.8686652,-1.9901971
3.65,4.5,-7.385851,-6.950795,-4.8991957,-2.5401986,-2.0517418,-1.6355184,-1.1746225,-0.6751743,-0.2746572,-0.01848995,0.54431254,0.63401455,1.1116832,1.2829964,1.4833885,1.7503752,2.0146024,-8.087154,-7.7945743,-5.8437753,-3.3616047,-2.7585628,-2.297204,-1.7605835,-1.1894696,-0.72743505,-0.44688487,0.21574555,0.33242905,0.92434,1.1181399,1.3409649,1.6306791,1.9130439,-8.742561,-8.536524,-6.779203,-4.1816216,-3.4641652,-2.9582353,-2.3433785,-1.6996678,-1.1769238,-0.8741325,-0.111916676,0.03282512,0.7375434,0.95432496,1.1987777,1.511215,1.8115566,-9.944666,-9.695907,-8.601164,-5.81732,-4.871879,-4.278362,-3.499691,-2.708167,-2.0665803,-1.7252349,-0.7645085,-0.5603956,0.3655729,0.6297523,0.9151088,1.2729778,1.6087953,-12.70436,-11.768864,-12.731513,-10.678368,-9.069791,-8.2237215,-6.8996806,-5.647013,-4.6707635,-4.252467,-2.7002506,-2.2922356,-0.737701,-0.32084045,0.069670744,0.56371915,1.0021996,-15.575496,-14.390036,-15.662912,-17.867292,-15.993655,-14.748422,-12.380012,-10.315801,-8.851956,-8.386357,-5.8539762,-5.0294685,-2.5371084,-1.8377279,-1.3214489,-0.6008233,-0.0032595475,-20.337046,-19.139648,-20.363049,-24.085152,-27.460646,-25.306875,-22.827034,-19.075575,-16.883247,-16.432632,-11.921887,-10.096534,-6.0117607,-4.6878476,-4.042283,-2.8698661,-1.9940797
3.65,5.0,-7.3833394,-6.9782133,-5.023464,-2.623238,-2.086468,-1.6601232,-1.2030605,-0.6870456,-0.27205887,-0.006342925,0.5663575,0.6560412,1.1279589,1.2918935,1.486495,1.7408156,1.9936546,-8.096118,-7.8247066,-5.9687057,-3.4431741,-2.7929907,-2.3216262,-1.7889234,-1.2002679,-0.7238142,-0.43455586,0.23782495,0.35447127,0.9405259,1.1267449,1.3439494,1.6209774,1.8920436,-8.756402,-8.562661,-6.9037175,-4.261746,-3.4982994,-2.98248,-2.3716009,-1.7093925,-1.172335,-0.8616243,-0.08980262,0.054881975,0.7536398,0.9626396,1.2016406,1.5013713,1.7905042,-9.95768,-9.702936,-8.719021,-5.8946195,-4.90544,-4.3022647,-3.5276175,-2.7157655,-2.0602205,-1.7123772,-0.74232453,-0.5383124,0.38149208,0.6374922,0.9177297,1.2628515,1.5876391,-12.694596,-11.7495775,-12.74759,-10.746826,-9.101726,-8.246706,-6.926247,-5.64874,-4.660316,-4.2386403,-2.677856,-2.2700973,-0.72229993,-0.31475812,0.07157728,0.5527565,0.9807357,-15.554851,-14.368713,-15.641971,-17.883318,-16.022976,-14.770003,-12.403191,-10.310373,-8.837707,-8.371201,-5.831248,-5.007311,-2.5225127,-1.8341076,-1.3206819,-0.61312723,-0.025224097,-20.316689,-19.118765,-20.342625,-24.068884,-27.445473,-25.290411,-22.839642,-19.063065,-16.86619,-16.415758,-11.89867,-10.074435,-5.998551,-4.687904,-4.043544,-2.8845806,-2.016992
3.66,0.0,-7.625266,-7.561019,-5.641713,-3.2239678,-2.3425026,-1.8210286,-1.1091346,-0.57392704,-0.16744104,0.06514112,0.60146946,0.69068193,1.1486762,1.3193562,1.5117542,1.7446996,1.9614176,-8.27637,-8.265665,-6.5700974,-4.044202,-3.0443738,-2.4813893,-1.6876704,-1.0871208,-0.6221833,-0.3632194,0.27253488,0.38877454,0.96129733,1.1543597,1.3694316,1.6244378,1.8597716,-8.894661,-8.863659,-7.4832444,-4.8630567,-3.7451708,-3.141128,-2.2633796,-1.5965009,-1.0735332,-0.790434,-0.05550395,0.08884491,0.7744604,0.9904049,1.2273425,1.5044082,1.7581975,-10.040021,-9.797335,-9.226635,-6.4962654,-5.143702,-4.458765,-3.4066052,-2.604129,-1.966588,-1.641475,-0.7088739,-0.50503594,0.4023956,0.66555345,0.9438604,1.2650423,1.555264,-12.682001,-11.7181015,-12.810176,-11.336744,-9.317289,-8.397381,-6.7765374,-5.544792,-4.5784125,-4.168568,-2.6471124,-2.2388833,-0.70126075,-0.2858559,0.09891086,0.55242294,0.94816107,-15.5198345,-14.339239,-15.612935,-18.075623,-16.20857,-14.911811,-12.234364,-10.22175,-8.765906,-8.302402,-5.8052273,-4.9793663,-2.501562,-1.8039781,-1.2916237,-0.6175622,-0.058113594,-20.282785,-19.092632,-20.315342,-24.018084,-27.430698,-25.263083,-22.696957,-18.99169,-16.80081,-16.349209,-11.880554,-10.052487,-5.9783974,-4.655967,-4.012021,-2.8964715,-2.0504484
3.66,0.5,-7.525051,-7.344764,-5.2767587,-2.9694433,-2.2083755,-1.7231436,-1.0567187,-0.54868114,-0.16213079,0.061353207,0.583643,0.6717994,1.1292899,1.3019577,1.4962374,1.7345072,1.9585841,-8.185199,-8.098275,-6.211126,-3.7911503,-2.9114707,-2.3839698,-1.6367506,-1.0633789,-0.61793417,-0.3672973,0.25467005,0.3698225,0.94193214,1.1370441,1.3539451,1.6143214,1.8569753,-8.812519,-8.746938,-7.13392,-4.611485,-3.6134524,-3.044166,-2.2139103,-1.5742213,-1.0702978,-0.79479796,-0.07340715,0.06982365,0.75511634,0.97317207,1.2118864,1.4943676,1.7554386,-9.977558,-9.758105,-8.916269,-6.2477474,-5.0142403,-4.3626943,-3.3598914,-2.5846364,-1.9652356,-1.6463982,-0.72685385,-0.52419406,0.38309455,0.6484851,0.9284655,1.2551532,1.5525793,-12.678373,-11.7343645,-12.769356,-11.102985,-9.193786,-8.303793,-6.7368593,-5.5324473,-4.5815864,-4.1750507,-2.6653194,-2.2584274,-0.7204306,-0.3024425,0.083701625,0.5429852,0.94569856,-15.539529,-14.3594265,-15.632736,-18.01365,-16.093409,-14.8223505,-12.202627,-10.217584,-8.77367,-8.311033,-5.8237906,-4.999406,-2.5205119,-1.8198297,-1.3065206,-0.6262655,-0.060208797,-20.303642,-19.113264,-20.335957,-24.0379,-27.436617,-25.27394,-22.676405,-18.996496,-16.812424,-16.360573,-11.899694,-10.072904,-5.996929,-4.6706676,-4.02631,-2.9038215,-2.0518284
3.66,1.0,-7.437303,-7.081538,-4.9094653,-2.7406166,-2.1014655,-1.6518595,-1.0240246,-0.5365798,-0.163516,0.054000817,0.5701298,0.6575433,1.1147354,1.2881863,1.4836174,1.7263097,1.956746,-8.108664,-7.8861012,-5.8491926,-3.5637627,-2.8058019,-2.313136,-1.6053202,-1.0523566,-0.6199905,-0.37481442,0.24115291,0.35553294,0.9273829,1.1233101,1.3413317,1.6061924,1.8551606,-8.745373,-8.591274,-6.7799854,-4.3855352,-3.5089846,-2.9737751,-2.1837013,-1.5642436,-1.0729935,-0.80247736,-0.08692762,0.05550088,0.7405728,0.95947564,1.1992798,1.4863073,1.7536471,-9.927676,-9.69736,-8.593306,-6.024726,-4.912057,-4.293165,-3.33199,-2.5766358,-1.9691136,-1.6543943,-0.7403792,-0.53858227,0.36856362,0.6348641,0.9158732,1.2472297,1.5508344,-12.675091,-11.745901,-12.708483,-10.892582,-9.097612,-8.23667,-6.7147655,-5.5294204,-4.5882683,-4.183925,-2.6788461,-2.2729967,-0.7349144,-0.31583923,0.0711577,0.5354702,0.9440924,-15.554475,-14.374471,-15.647431,-17.946938,-16.005402,-14.759028,-12.186856,-10.219995,-8.783106,-8.321103,-5.8372836,-5.01419,-2.5348928,-1.8328743,-1.3189682,-0.6331161,-0.061586697,-20.319473,-19.128521,-20.351295,-24.054224,-27.44035,-25.282572,-22.66814,-19.004303,-16.824005,-16.372118,-11.913089,-10.087718,-6.0110607,-4.6831408,-4.038525,-2.9094532,-2.0527654
3.66,1.5,-7.358941,-6.808334,-4.582842,-2.549601,-2.0188384,-1.6011156,-1.0063477,-0.53402156,-0.16936259,0.04492514,0.56038845,0.6471951,1.1039503,1.2773349,1.4734048,1.72009,1.9563348,-8.043858,-7.6575584,-5.527022,-3.3739424,-2.724309,-2.262801,-1.588717,-1.0505291,-0.6261911,-0.38396645,0.23143066,0.34517136,0.91659105,1.1124641,1.3311089,1.600039,1.8547627,-8.690664,-8.415593,-6.4639473,-4.1969075,-3.428589,-2.923842,-2.1681316,-1.563117,-1.0795293,-0.81170434,-0.096629746,0.045126036,0.72977495,0.9486351,1.1890472,1.4802198,1.7532624,-9.888739,-9.620775,-8.299562,-5.8385077,-4.8337507,-4.244016,-3.3183627,-2.5768175,-1.9762634,-1.6637667,-0.750038,-0.548983,0.35775545,0.6240357,0.90562236,1.2412746,1.550476,-12.672598,-11.753555,-12.6366205,-10.716136,-9.024801,-8.189711,-6.7059317,-5.532767,-4.5968394,-4.1936946,-2.6883535,-2.2834673,-0.74573886,-0.32662484,0.060859747,0.52990973,0.94381166,-15.565632,-14.385405,-15.658045,-17.88273,-15.939958,-14.715436,-12.182969,-10.226519,-8.792996,-8.331395,-5.8464923,-5.024728,-2.5457027,-1.843576,-1.3293196,-0.63803506,-0.061741125,-20.331335,-19.13955,-20.362484,-24.067698,-27.44281,-25.28964,-22.668762,-19.013481,-16.834772,-16.382998,-11.921736,-10.0981045,-6.021745,-4.693673,-4.0489035,-2.9132004,-2.0526812
3.66,2.0,-7.2889214,-6.565895,-4.3254423,-2.400422,-1.9568666,-1.5656347,-1.0003506,-0.5385305,-0.17820598,0.03539542,0.55370545,0.63997513,1.0960889,1.268791,1.4651077,1.7154634,1.9570299,-7.989053,-7.4489527,-5.273101,-3.2256095,-2.6632917,-2.2276754,-1.5836672,-1.0554795,-0.6351178,-0.39351228,0.22478135,0.33795002,0.908714,1.1039016,1.3227904,1.5954765,1.8554633,-8.646448,-8.249107,-6.2144814,-4.049416,-3.3684964,-2.889067,-2.16399,-1.5684807,-1.0885323,-0.82126564,-0.10324404,0.037903413,0.72188306,0.94005483,1.1807076,1.4757217,1.7539682,-9.859065,-9.541609,-8.065126,-5.69271,-4.7754207,-4.209925,-3.315916,-2.582924,-1.985399,-1.6733571,-0.7565785,-0.55620795,0.3498363,0.6154212,0.89724165,1.2369046,1.5511924,-12.6710205,-11.758364,-12.567557,-10.577079,-8.971122,-8.157533,-6.7075667,-5.540483,-4.6062427,-4.2033567,-2.6946464,-2.2906964,-0.7537219,-0.33532932,0.052365284,0.5259219,0.9445589,-15.573815,-14.393121,-15.665487,-17.826458,-15.892492,-14.686151,-12.18848,-10.235466,-8.802575,-8.341128,-5.852319,-5.031937,-2.5537384,-1.8523918,-1.3379722,-0.64140207,-0.06094631,-20.340088,-19.147299,-20.37045,-24.078815,-27.444517,-25.295492,-22.676231,-19.022928,-16.84432,-16.39273,-11.926713,-10.105058,-6.029753,-4.7026086,-4.057764,-2.915439,-2.051804
3.66,2.5,-7.227931,-6.38151,-4.1485515,-2.292124,-1.9116906,-1.5403111,-1.0023987,-0.5473732,-0.18847081,0.026618388,0.54951745,0.63533485,1.0908041,1.2624037,1.4586779,1.7123046,1.9586043,-7.943493,-7.287594,-5.0987673,-3.1177952,-2.6188464,-2.2026389,-1.5865866,-1.0645432,-0.64525324,-0.40227407,0.22063573,0.3333181,0.9034085,1.0974799,1.3163317,1.5923778,1.8570372,-8.611232,-8.11706,-6.0432234,-3.9420805,-3.3247607,-2.8643131,-2.167742,-1.5777369,-1.0985414,-0.830012,-0.10734585,0.033279955,0.7165577,0.9335993,1.1742203,1.4726831,1.7555416,-9.836812,-9.474778,-7.9034224,-5.5863323,-4.73304,-4.1857233,-3.3212118,-2.5924845,-1.9951673,-1.6820722,-0.76058865,-0.5608145,0.34447354,0.6089,0.89069873,1.2339861,1.5527645,-12.669969,-11.761169,-12.513855,-10.474624,-8.932337,-8.134878,-6.7164845,-5.5504274,-4.615407,-4.211975,-2.698354,-2.2952516,-0.7591772,-0.34203073,0.04566596,0.52336156,0.94612604,-15.579451,-14.398129,-15.670296,-17.781342,-15.8585415,-14.6658125,-12.200465,-10.245119,-8.8111105,-8.349585,-5.85547,-5.0363975,-2.5592892,-1.859338,-1.3448964,-0.6433822,-0.059390932,-20.346155,-19.152287,-20.375675,-24.087616,-27.445463,-25.299925,-22.688011,-19.031593,-16.85227,-16.400888,-11.92887,-10.109168,-6.0353456,-4.709873,-4.065012,-2.916371,-2.0502834
3.66,3.0,-7.179743,-6.2707896,-4.057402,-2.2249267,-1.8823416,-1.522984,-1.0107253,-0.55881155,-0.19889455,0.019782662,0.54758626,0.63304985,1.0879883,1.2582039,1.4542043,1.7103487,1.9603723,-7.909251,-7.1906276,-5.009325,-3.0507202,-2.5899787,-2.1855073,-1.5957171,-1.0760005,-0.65535563,-0.40908056,0.2187485,0.33104792,0.90057003,1.0932348,1.3118246,1.5904723,1.8587993,-8.586044,-8.037105,-5.955692,-3.875122,-3.2963612,-2.847374,-2.1776388,-1.5891832,-1.108336,-0.8367894,-0.10918783,0.03102465,0.7136974,0.92930967,1.16968,1.4708279,1.7572979,-9.822049,-9.433219,-7.821164,-5.5196,-4.705539,-4.1691594,-3.3325202,-2.603829,-2.0043905,-1.688792,-0.7623363,-0.56303984,0.34157208,0.6045234,0.8860935,1.2322314,1.5545088,-12.6693535,-11.7625885,-12.485221,-10.409155,-8.907245,-8.11936,-6.731008,-5.561016,-4.6232834,-4.2185283,-2.699793,-2.2973874,-0.7621833,-0.34665012,0.040877093,0.5219056,0.9478336,-15.582676,-14.400646,-15.672719,-17.750132,-15.836727,-14.651848,-12.2172985,-10.254033,-8.817736,-8.355887,-5.85635,-5.038381,-2.5624123,-1.8642976,-1.349954,-0.6443556,-0.057747606,-20.349669,-19.154737,-20.378372,-24.093885,-27.4457,-25.30267,-22.702618,-19.038391,-16.857998,-16.406794,-11.928769,-10.110736,-6.0385585,-4.715297,-4.0704722,-2.9164803,-2.0487761
3.66,3.5,-7.1482387,-6.237986,-4.052873,-2.2010918,-1.8691972,-1.5128204,-1.0241245,-0.57147574,-0.20841405,0.015793692,0.54788077,0.6330888,1.0876749,1.2563413,1.4519039,1.709515,1.9618949,-7.88889,-7.1640067,-5.0057645,-3.0266142,-2.5770488,-2.1754193,-1.6098312,-1.088492,-0.6643805,-0.4130358,0.21908213,0.33110437,0.9002356,1.0913211,1.3094877,1.5896741,1.8603107,-8.572571,-8.016607,-5.953054,-3.8507392,-3.2836428,-2.8373594,-2.1924324,-1.6014712,-1.1168907,-0.8407114,-0.10881391,0.031098671,0.7133425,0.9273453,1.1673073,1.4700654,1.7587981,-9.815529,-9.42386,-7.8202224,-5.4946504,-4.693232,-4.159287,-3.3485568,-2.615631,-2.0120814,-1.6926489,-0.7618786,-0.5629303,0.34117866,0.60245955,0.88365024,1.2315398,1.5559865,-12.669211,-11.76292,-12.486501,-10.382701,-8.896074,-8.109869,-6.7497716,-5.570995,-4.62899,-4.2222033,-2.6990626,-2.2971702,-0.7626758,-0.34899518,0.03823293,0.5214245,0.9492429,-15.583476,-14.400722,-15.672825,-17.735374,-15.827154,-14.642903,-12.23755,-10.261088,-8.821708,-8.359303,-5.8551297,-5.0379815,-2.5630205,-1.8670462,-1.352896,-0.6444989,-0.056454066,-20.350609,-19.15472,-20.378586,-24.097343,-27.445292,-25.30343,-22.71873,-19.042469,-16.860909,-16.40983,-11.926703,-10.109896,-6.0392776,-4.71862,-4.0738735,-2.916029,-2.0477169
